navigationStart,unloadEventStart,unloadEventEnd,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,domLoading,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd
1602526825147,0,0,0,0,1602526825147,1602526825147,1602526825147,1602526825147,1602526825147,1602526825147,1602526825153,1602526825154,1602526825154,1602526825213,1602526825960,1602526825962,1602526825962,1602526826103,1602526826103,1602526826103
1602526826229,0,0,0,0,1602526826229,1602526826229,1602526826229,1602526826229,1602526826229,1602526826229,1602526826236,1602526826237,1602526826237,1602526826268,1602526826875,1602526826877,1602526826877,1602526827019,1602526827019,1602526827019
1602526827180,0,0,0,0,1602526827180,1602526827180,1602526827180,1602526827180,1602526827180,1602526827180,1602526827184,1602526827186,1602526827186,1602526827219,1602526827839,1602526827841,1602526827841,1602526827990,1602526827990,1602526827990
1602526828080,0,0,0,0,1602526828080,1602526828080,1602526828080,1602526828080,1602526828080,1602526828080,1602526828085,1602526828085,1602526828085,1602526828132,1602526828732,1602526828734,1602526828734,1602526828874,1602526828874,1602526828875
1602526829030,0,0,0,0,1602526829030,1602526829030,1602526829030,1602526829030,1602526829030,1602526829030,1602526829034,1602526829035,1602526829035,1602526829068,1602526829689,1602526829691,1602526829691,1602526829850,1602526829850,1602526829850
1602526830025,0,0,0,0,1602526830025,1602526830025,1602526830025,1602526830025,1602526830025,1602526830025,1602526830031,1602526830032,1602526830032,1602526830094,1602526830728,1602526830736,1602526830736,1602526830871,1602526830871,1602526830871
1602526830962,0,0,0,0,1602526830961,1602526830961,1602526830961,1602526830961,1602526830961,1602526830961,1602526830966,1602526830967,1602526830967,1602526830997,1602526831606,1602526831608,1602526831608,1602526831752,1602526831752,1602526831753
1602526831901,0,0,0,0,1602526831901,1602526831901,1602526831901,1602526831901,1602526831901,1602526831901,1602526831915,1602526831916,1602526831916,1602526831988,1602526832605,1602526832607,1602526832607,1602526832753,1602526832754,1602526832754
1602526832846,0,0,0,0,1602526832846,1602526832846,1602526832846,1602526832846,1602526832846,1602526832846,1602526832850,1602526832851,1602526832852,1602526832880,1602526833495,1602526833497,1602526833497,1602526833642,1602526833642,1602526833643
1602526833779,0,0,0,0,1602526833779,1602526833779,1602526833779,1602526833779,1602526833779,1602526833779,1602526833784,1602526833785,1602526833785,1602526833817,1602526834443,1602526834444,1602526834445,1602526834675,1602526834675,1602526834675
1602526834896,0,0,0,0,1602526834896,1602526834896,1602526834896,1602526834896,1602526834896,1602526834896,1602526834901,1602526834902,1602526834902,1602526834932,1602526835538,1602526835540,1602526835540,1602526835687,1602526835687,1602526835687
1602526835913,0,0,0,0,1602526835913,1602526835913,1602526835913,1602526835913,1602526835913,1602526835913,1602526835924,1602526835925,1602526835925,1602526835958,1602526836592,1602526836600,1602526836601,1602526836741,1602526836741,1602526836741
1602526836879,0,0,0,0,1602526836879,1602526836879,1602526836879,1602526836879,1602526836879,1602526836879,1602526836884,1602526836885,1602526836886,1602526836917,1602526837524,1602526837529,1602526837529,1602526837672,1602526837672,1602526837672
1602526837812,0,0,0,0,1602526837812,1602526837812,1602526837812,1602526837812,1602526837812,1602526837812,1602526837819,1602526837820,1602526837820,1602526837852,1602526838471,1602526838472,1602526838473,1602526838620,1602526838620,1602526838620
1602526838771,0,0,0,0,1602526838770,1602526838770,1602526838770,1602526838770,1602526838770,1602526838770,1602526838785,1602526838786,1602526838787,1602526838822,1602526839565,1602526839567,1602526839568,1602526839715,1602526839716,1602526839716
1602526839863,0,0,0,0,1602526839863,1602526839863,1602526839863,1602526839863,1602526839863,1602526839863,1602526839868,1602526839869,1602526839869,1602526839900,1602526840522,1602526840524,1602526840524,1602526840671,1602526840671,1602526840672
1602526840798,0,0,0,0,1602526840798,1602526840798,1602526840798,1602526840798,1602526840798,1602526840798,1602526840804,1602526840805,1602526840805,1602526840846,1602526841463,1602526841465,1602526841465,1602526841619,1602526841619,1602526841619
1602526841813,0,0,0,0,1602526841812,1602526841812,1602526841812,1602526841812,1602526841812,1602526841812,1602526841820,1602526841821,1602526841821,1602526841856,1602526842499,1602526842511,1602526842512,1602526842653,1602526842654,1602526842654
1602526842798,0,0,0,0,1602526842797,1602526842797,1602526842797,1602526842797,1602526842797,1602526842797,1602526842813,1602526842814,1602526842814,1602526842879,1602526843497,1602526843499,1602526843499,1602526843718,1602526843719,1602526843719
1602526843946,0,0,0,0,1602526843945,1602526843945,1602526843945,1602526843945,1602526843945,1602526843945,1602526843952,1602526843953,1602526843953,1602526844006,1602526844620,1602526844622,1602526844622,1602526844771,1602526844771,1602526844771
1602526844930,0,0,0,0,1602526844929,1602526844929,1602526844929,1602526844929,1602526844929,1602526844929,1602526844935,1602526844937,1602526844937,1602526844970,1602526845591,1602526845595,1602526845596,1602526845740,1602526845740,1602526845740
1602526845830,0,0,0,0,1602526845830,1602526845830,1602526845830,1602526845830,1602526845830,1602526845830,1602526845836,1602526845837,1602526845837,1602526845872,1602526846480,1602526846482,1602526846482,1602526846629,1602526846630,1602526846630
1602526846714,0,0,0,0,1602526846714,1602526846714,1602526846714,1602526846714,1602526846714,1602526846714,1602526846719,1602526846719,1602526846720,1602526846764,1602526847387,1602526847388,1602526847389,1602526847545,1602526847545,1602526847545
1602526847714,0,0,0,0,1602526847714,1602526847714,1602526847714,1602526847714,1602526847714,1602526847714,1602526847724,1602526847725,1602526847725,1602526847760,1602526848588,1602526848599,1602526848599,1602526848736,1602526848736,1602526848736
1602526848883,0,0,0,0,1602526848882,1602526848882,1602526848882,1602526848882,1602526848882,1602526848882,1602526848897,1602526848899,1602526848899,1602526848945,1602526849561,1602526849563,1602526849563,1602526849712,1602526849712,1602526849712
1602526849807,0,0,0,0,1602526849806,1602526849806,1602526849806,1602526849806,1602526849806,1602526849806,1602526849821,1602526849822,1602526849822,1602526849852,1602526850468,1602526850470,1602526850470,1602526850619,1602526850619,1602526850619
1602526850713,0,0,0,0,1602526850712,1602526850712,1602526850712,1602526850712,1602526850712,1602526850712,1602526850718,1602526850720,1602526850720,1602526850751,1602526851368,1602526851369,1602526851370,1602526851519,1602526851520,1602526851520
1602526851662,0,0,0,0,1602526851662,1602526851662,1602526851662,1602526851662,1602526851662,1602526851662,1602526851668,1602526851669,1602526851669,1602526851704,1602526852313,1602526852314,1602526852315,1602526852470,1602526852470,1602526852470
1602526852777,0,0,0,0,1602526852777,1602526852777,1602526852777,1602526852777,1602526852777,1602526852777,1602526852783,1602526852785,1602526852785,1602526852807,1602526853419,1602526853421,1602526853421,1602526853577,1602526853577,1602526853578
1602526853747,0,0,0,0,1602526853747,1602526853747,1602526853747,1602526853747,1602526853747,1602526853747,1602526853755,1602526853756,1602526853756,1602526853793,1602526854435,1602526854446,1602526854446,1602526854581,1602526854582,1602526854582
1602526854746,0,0,0,0,1602526854746,1602526854746,1602526854746,1602526854746,1602526854746,1602526854746,1602526854755,1602526854756,1602526854756,1602526854796,1602526855414,1602526855416,1602526855416,1602526855561,1602526855561,1602526855561
1602526855653,0,0,0,0,1602526855653,1602526855653,1602526855653,1602526855653,1602526855653,1602526855653,1602526855664,1602526855665,1602526855665,1602526855696,1602526856309,1602526856312,1602526856312,1602526856470,1602526856471,1602526856471
1602526856564,0,0,0,0,1602526856563,1602526856563,1602526856563,1602526856563,1602526856563,1602526856563,1602526856569,1602526856569,1602526856569,1602526856613,1602526857265,1602526857266,1602526857267,1602526857468,1602526857468,1602526857468
1602526857596,0,0,0,0,1602526857596,1602526857596,1602526857596,1602526857596,1602526857596,1602526857596,1602526857602,1602526857603,1602526857603,1602526857635,1602526858236,1602526858238,1602526858238,1602526858387,1602526858387,1602526858388
1602526858532,0,0,0,0,1602526858532,1602526858532,1602526858532,1602526858532,1602526858532,1602526858532,1602526858549,1602526858550,1602526858550,1602526858601,1602526859263,1602526859265,1602526859265,1602526859412,1602526859413,1602526859413
1602526859580,0,0,0,0,1602526859580,1602526859580,1602526859580,1602526859580,1602526859580,1602526859580,1602526859588,1602526859588,1602526859588,1602526859633,1602526860269,1602526860280,1602526860280,1602526860419,1602526860420,1602526860420
1602526860563,0,0,0,0,1602526860563,1602526860563,1602526860563,1602526860563,1602526860563,1602526860563,1602526860569,1602526860570,1602526860570,1602526860607,1602526861223,1602526861225,1602526861225,1602526861396,1602526861396,1602526861396
1602526861549,0,0,0,0,1602526861549,1602526861549,1602526861549,1602526861549,1602526861549,1602526861549,1602526861556,1602526861557,1602526861557,1602526861588,1602526862205,1602526862207,1602526862207,1602526862353,1602526862353,1602526862354
1602526862479,0,0,0,0,1602526862479,1602526862479,1602526862479,1602526862479,1602526862479,1602526862479,1602526862484,1602526862485,1602526862485,1602526862513,1602526863140,1602526863142,1602526863142,1602526863390,1602526863390,1602526863390
1602526863629,0,0,0,0,1602526863629,1602526863629,1602526863629,1602526863629,1602526863629,1602526863629,1602526863635,1602526863636,1602526863636,1602526863667,1602526864273,1602526864275,1602526864275,1602526864423,1602526864423,1602526864424
1602526864597,0,0,0,0,1602526864596,1602526864596,1602526864596,1602526864596,1602526864596,1602526864596,1602526864604,1602526864605,1602526864605,1602526864654,1602526865299,1602526865312,1602526865312,1602526865457,1602526865457,1602526865457
1602526865563,0,0,0,0,1602526865562,1602526865562,1602526865562,1602526865562,1602526865562,1602526865562,1602526865568,1602526865569,1602526865569,1602526865590,1602526866214,1602526866216,1602526866216,1602526866363,1602526866363,1602526866363
1602526866497,0,0,0,0,1602526866497,1602526866497,1602526866497,1602526866497,1602526866497,1602526866497,1602526866509,1602526866510,1602526866510,1602526866564,1602526867187,1602526867190,1602526867190,1602526867340,1602526867340,1602526867340
1602526867515,0,0,0,0,1602526867515,1602526867515,1602526867515,1602526867515,1602526867515,1602526867515,1602526867527,1602526867527,1602526867527,1602526867566,1602526868191,1602526868193,1602526868193,1602526868339,1602526868339,1602526868339
1602526868430,0,0,0,0,1602526868429,1602526868429,1602526868429,1602526868429,1602526868429,1602526868429,1602526868435,1602526868435,1602526868435,1602526868481,1602526869092,1602526869096,1602526869096,1602526869238,1602526869238,1602526869238
1602526869380,0,0,0,0,1602526869380,1602526869380,1602526869380,1602526869380,1602526869380,1602526869380,1602526869384,1602526869385,1602526869385,1602526869416,1602526870037,1602526870038,1602526870038,1602526870188,1602526870189,1602526870189
1602526870363,0,0,0,0,1602526870362,1602526870362,1602526870362,1602526870362,1602526870362,1602526870362,1602526870373,1602526870373,1602526870374,1602526870406,1602526871052,1602526871062,1602526871063,1602526871203,1602526871203,1602526871203
1602526871347,0,0,0,0,1602526871347,1602526871347,1602526871347,1602526871347,1602526871347,1602526871347,1602526871352,1602526871352,1602526871352,1602526871374,1602526872024,1602526872025,1602526872026,1602526872215,1602526872216,1602526872216
1602526872479,0,0,0,0,1602526872479,1602526872479,1602526872479,1602526872479,1602526872479,1602526872479,1602526872483,1602526872484,1602526872485,1602526872516,1602526873133,1602526873135,1602526873136,1602526873294,1602526873295,1602526873295
1602526873380,0,0,0,0,1602526873379,1602526873379,1602526873379,1602526873379,1602526873379,1602526873379,1602526873384,1602526873385,1602526873386,1602526873421,1602526874046,1602526874048,1602526874048,1602526874204,1602526874204,1602526874204
1602526874296,0,0,0,0,1602526874296,1602526874296,1602526874296,1602526874296,1602526874296,1602526874296,1602526874301,1602526874301,1602526874302,1602526874331,1602526874956,1602526874957,1602526874958,1602526875105,1602526875106,1602526875106
1602526875245,0,0,0,0,1602526875245,1602526875245,1602526875245,1602526875245,1602526875245,1602526875245,1602526875250,1602526875251,1602526875251,1602526875283,1602526875912,1602526875915,1602526875915,1602526876070,1602526876070,1602526876070
1602526876230,0,0,0,0,1602526876230,1602526876230,1602526876230,1602526876230,1602526876230,1602526876230,1602526876238,1602526876238,1602526876239,1602526876274,1602526876964,1602526876972,1602526876973,1602526877172,1602526877172,1602526877172
1602526877296,0,0,0,0,1602526877296,1602526877296,1602526877296,1602526877296,1602526877296,1602526877296,1602526877301,1602526877302,1602526877302,1602526877335,1602526877945,1602526877947,1602526877947,1602526878097,1602526878097,1602526878097
1602526878196,0,0,0,0,1602526878196,1602526878196,1602526878196,1602526878196,1602526878196,1602526878196,1602526878202,1602526878204,1602526878204,1602526878229,1602526878856,1602526878858,1602526878859,1602526879023,1602526879023,1602526879023
1602526879166,0,0,0,0,1602526879165,1602526879165,1602526879165,1602526879165,1602526879165,1602526879165,1602526879175,1602526879176,1602526879177,1602526879229,1602526879854,1602526879857,1602526879857,1602526880022,1602526880022,1602526880022
1602526880182,0,0,0,0,1602526880182,1602526880182,1602526880182,1602526880182,1602526880182,1602526880182,1602526880189,1602526880190,1602526880190,1602526880233,1602526880854,1602526880856,1602526880856,1602526881017,1602526881017,1602526881018
1602526881209,0,0,0,0,1602526881209,1602526881209,1602526881209,1602526881209,1602526881209,1602526881209,1602526881214,1602526881215,1602526881215,1602526881387,1602526882044,1602526882046,1602526882046,1602526882198,1602526882198,1602526882198
1602526882364,0,0,0,0,1602526882364,1602526882364,1602526882364,1602526882364,1602526882364,1602526882364,1602526882376,1602526882376,1602526882376,1602526882407,1602526883062,1602526883071,1602526883071,1602526883214,1602526883215,1602526883215
1602526883312,0,0,0,0,1602526883312,1602526883312,1602526883312,1602526883312,1602526883312,1602526883312,1602526883317,1602526883318,1602526883318,1602526883353,1602526883971,1602526883972,1602526883972,1602526884123,1602526884123,1602526884123
1602526884279,0,0,0,0,1602526884279,1602526884279,1602526884279,1602526884279,1602526884279,1602526884279,1602526884285,1602526884286,1602526884286,1602526884321,1602526884946,1602526884948,1602526884948,1602526885110,1602526885110,1602526885110
1602526885263,0,0,0,0,1602526885263,1602526885263,1602526885263,1602526885263,1602526885263,1602526885263,1602526885268,1602526885270,1602526885270,1602526885313,1602526886066,1602526886068,1602526886068,1602526886227,1602526886227,1602526886227
1602526886433,0,0,0,0,1602526886432,1602526886432,1602526886432,1602526886432,1602526886432,1602526886432,1602526886450,1602526886450,1602526886451,1602526886500,1602526887125,1602526887129,1602526887129,1602526887279,1602526887279,1602526887279
1602526887429,0,0,0,0,1602526887429,1602526887429,1602526887429,1602526887429,1602526887429,1602526887429,1602526887438,1602526887440,1602526887440,1602526887474,1602526888141,1602526888151,1602526888151,1602526888290,1602526888290,1602526888290
1602526888446,0,0,0,0,1602526888446,1602526888446,1602526888446,1602526888446,1602526888446,1602526888446,1602526888451,1602526888452,1602526888452,1602526888496,1602526889125,1602526889128,1602526889128,1602526889289,1602526889289,1602526889289
1602526889449,0,0,0,0,1602526889448,1602526889448,1602526889448,1602526889448,1602526889448,1602526889448,1602526889466,1602526889467,1602526889467,1602526889520,1602526890183,1602526890185,1602526890186,1602526890357,1602526890357,1602526890357
1602526890680,0,0,0,0,1602526890680,1602526890680,1602526890680,1602526890680,1602526890680,1602526890680,1602526890690,1602526890690,1602526890691,1602526890740,1602526891368,1602526891370,1602526891370,1602526891520,1602526891520,1602526891520
1602526891663,0,0,0,0,1602526891663,1602526891663,1602526891663,1602526891663,1602526891663,1602526891663,1602526891668,1602526891669,1602526891669,1602526891702,1602526892324,1602526892328,1602526892328,1602526892473,1602526892474,1602526892474
1602526892663,0,0,0,0,1602526892663,1602526892663,1602526892663,1602526892663,1602526892663,1602526892663,1602526892670,1602526892671,1602526892672,1602526892706,1602526893361,1602526893371,1602526893371,1602526893520,1602526893520,1602526893520
1602526893648,0,0,0,0,1602526893648,1602526893648,1602526893648,1602526893648,1602526893648,1602526893648,1602526893653,1602526893653,1602526893654,1602526893688,1602526894326,1602526894329,1602526894330,1602526894483,1602526894483,1602526894483
1602526894641,0,0,0,0,1602526894641,1602526894641,1602526894641,1602526894641,1602526894641,1602526894641,1602526894646,1602526894648,1602526894648,1602526894707,1602526895333,1602526895335,1602526895335,1602526895486,1602526895486,1602526895486
1602526895630,0,0,0,0,1602526895630,1602526895630,1602526895630,1602526895630,1602526895630,1602526895630,1602526895637,1602526895637,1602526895638,1602526895669,1602526896291,1602526896292,1602526896292,1602526896441,1602526896441,1602526896442
1602526896597,0,0,0,0,1602526896596,1602526896596,1602526896596,1602526896596,1602526896596,1602526896596,1602526896604,1602526896605,1602526896605,1602526896647,1602526897289,1602526897291,1602526897292,1602526897447,1602526897447,1602526897448
1602526897546,0,0,0,0,1602526897546,1602526897546,1602526897546,1602526897546,1602526897546,1602526897546,1602526897551,1602526897552,1602526897553,1602526897581,1602526898220,1602526898222,1602526898222,1602526898370,1602526898371,1602526898371
1602526898530,0,0,0,0,1602526898529,1602526898529,1602526898529,1602526898529,1602526898529,1602526898529,1602526898542,1602526898542,1602526898543,1602526898582,1602526899298,1602526899305,1602526899305,1602526899671,1602526899671,1602526899671
1602526899812,0,0,0,0,1602526899812,1602526899812,1602526899812,1602526899812,1602526899812,1602526899812,1602526899818,1602526899819,1602526899819,1602526899855,1602526900481,1602526900483,1602526900483,1602526900641,1602526900641,1602526900642
1602526900770,0,0,0,0,1602526900769,1602526900769,1602526900769,1602526900769,1602526900769,1602526900769,1602526900785,1602526900786,1602526900786,1602526900834,1602526901469,1602526901471,1602526901471,1602526901621,1602526901621,1602526901621
1602526901763,0,0,0,0,1602526901763,1602526901763,1602526901763,1602526901763,1602526901763,1602526901763,1602526901770,1602526901771,1602526901771,1602526901796,1602526902420,1602526902421,1602526902421,1602526902573,1602526902574,1602526902574
1602526902729,0,0,0,0,1602526902729,1602526902729,1602526902729,1602526902729,1602526902729,1602526902729,1602526902735,1602526902736,1602526902736,1602526902769,1602526903407,1602526903409,1602526903409,1602526903570,1602526903570,1602526903570
1602526903804,0,0,0,0,1602526903804,1602526903804,1602526903804,1602526903804,1602526903804,1602526903804,1602526903816,1602526903817,1602526903817,1602526903860,1602526904571,1602526904582,1602526904582,1602526904721,1602526904721,1602526904721
1602526904813,0,0,0,0,1602526904812,1602526904812,1602526904812,1602526904812,1602526904812,1602526904812,1602526904818,1602526904819,1602526904819,1602526904849,1602526905491,1602526905493,1602526905493,1602526905649,1602526905649,1602526905650
1602526905796,0,0,0,0,1602526905795,1602526905795,1602526905795,1602526905795,1602526905795,1602526905795,1602526905802,1602526905803,1602526905803,1602526905840,1602526906478,1602526906481,1602526906481,1602526906642,1602526906642,1602526906642
1602526906746,0,0,0,0,1602526906746,1602526906746,1602526906746,1602526906746,1602526906746,1602526906746,1602526906753,1602526906754,1602526906754,1602526906788,1602526907430,1602526907432,1602526907433,1602526907588,1602526907588,1602526907588
1602526907764,0,0,0,0,1602526907764,1602526907764,1602526907764,1602526907764,1602526907764,1602526907764,1602526907770,1602526907771,1602526907771,1602526907813,1602526908498,1602526908500,1602526908500,1602526908707,1602526908707,1602526908707
1602526908880,0,0,0,0,1602526908880,1602526908880,1602526908880,1602526908880,1602526908880,1602526908880,1602526908888,1602526908890,1602526908890,1602526908934,1602526909603,1602526909612,1602526909613,1602526909756,1602526909756,1602526909756
1602526909946,0,0,0,0,1602526909946,1602526909946,1602526909946,1602526909946,1602526909946,1602526909946,1602526909951,1602526909953,1602526909953,1602526909988,1602526910620,1602526910622,1602526910622,1602526910787,1602526910787,1602526910787
1602526910913,0,0,0,0,1602526910913,1602526910913,1602526910913,1602526910913,1602526910913,1602526910913,1602526910918,1602526910919,1602526910919,1602526910949,1602526911581,1602526911583,1602526911583,1602526911745,1602526911745,1602526911745
1602526911896,0,0,0,0,1602526911896,1602526911896,1602526911896,1602526911896,1602526911896,1602526911896,1602526911902,1602526911904,1602526911904,1602526911948,1602526912586,1602526912588,1602526912588,1602526912755,1602526912755,1602526912755
1602526912991,0,0,0,0,1602526912990,1602526912990,1602526912990,1602526912990,1602526912990,1602526912990,1602526912996,1602526912997,1602526912997,1602526913092,1602526913716,1602526913718,1602526913718,1602526913871,1602526913871,1602526913871
1602526914046,0,0,0,0,1602526914045,1602526914045,1602526914045,1602526914045,1602526914045,1602526914045,1602526914053,1602526914055,1602526914055,1602526914099,1602526914765,1602526914774,1602526914774,1602526914920,1602526914920,1602526914920
1602526915016,0,0,0,0,1602526915015,1602526915015,1602526915015,1602526915015,1602526915015,1602526915015,1602526915030,1602526915031,1602526915031,1602526915073,1602526915705,1602526915706,1602526915707,1602526915859,1602526915860,1602526915860
1602526915988,0,0,0,0,1602526915987,1602526915987,1602526915987,1602526915987,1602526915987,1602526915987,1602526916003,1602526916005,1602526916005,1602526916056,1602526916696,1602526916698,1602526916698,1602526916853,1602526916853,1602526916853
1602526916996,0,0,0,0,1602526916996,1602526916996,1602526916996,1602526916996,1602526916996,1602526916996,1602526917001,1602526917002,1602526917002,1602526917035,1602526917814,1602526917816,1602526917817,1602526917970,1602526917971,1602526917971
1602526918163,0,0,0,0,1602526918163,1602526918163,1602526918163,1602526918163,1602526918163,1602526918163,1602526918170,1602526918171,1602526918171,1602526918230,1602526918873,1602526918874,1602526918875,1602526919037,1602526919038,1602526919038
1602526919247,0,0,0,0,1602526919247,1602526919247,1602526919247,1602526919247,1602526919247,1602526919247,1602526919258,1602526919259,1602526919259,1602526919320,1602526919999,1602526920007,1602526920007,1602526920155,1602526920156,1602526920156
1602526920251,0,0,0,0,1602526920251,1602526920251,1602526920251,1602526920251,1602526920251,1602526920251,1602526920259,1602526920260,1602526920260,1602526920288,1602526920930,1602526920932,1602526920932,1602526921087,1602526921087,1602526921087
1602526921183,0,0,0,0,1602526921182,1602526921182,1602526921182,1602526921182,1602526921182,1602526921182,1602526921198,1602526921200,1602526921200,1602526921236,1602526921882,1602526921884,1602526921885,1602526922055,1602526922055,1602526922055
1602526922363,0,0,0,0,1602526922363,1602526922363,1602526922363,1602526922363,1602526922363,1602526922363,1602526922368,1602526922369,1602526922369,1602526922400,1602526923036,1602526923038,1602526923038,1602526923210,1602526923210,1602526923210
1602526923375,0,0,0,0,1602526923374,1602526923374,1602526923374,1602526923374,1602526923374,1602526923374,1602526923384,1602526923385,1602526923385,1602526923423,1602526924053,1602526924055,1602526924055,1602526924207,1602526924207,1602526924208
1602526924397,0,0,0,0,1602526924397,1602526924397,1602526924397,1602526924397,1602526924397,1602526924397,1602526924407,1602526924409,1602526924409,1602526924450,1602526925116,1602526925125,1602526925125,1602526925278,1602526925278,1602526925279
1602526925429,0,0,0,0,1602526925429,1602526925429,1602526925429,1602526925429,1602526925429,1602526925429,1602526925435,1602526925437,1602526925437,1602526925481,1602526926128,1602526926129,1602526926130,1602526926289,1602526926290,1602526926290
1602526926446,0,0,0,0,1602526926445,1602526926445,1602526926445,1602526926445,1602526926445,1602526926445,1602526926452,1602526926453,1602526926454,1602526926497,1602526927138,1602526927140,1602526927140,1602526927297,1602526927297,1602526927297
1602526927429,0,0,0,0,1602526927428,1602526927428,1602526927428,1602526927428,1602526927428,1602526927428,1602526927436,1602526927437,1602526927437,1602526927469,1602526928270,1602526928272,1602526928272,1602526928426,1602526928426,1602526928426
1602526928583,0,0,0,0,1602526928582,1602526928582,1602526928582,1602526928582,1602526928582,1602526928582,1602526928600,1602526928600,1602526928601,1602526928663,1602526929307,1602526929309,1602526929309,1602526929471,1602526929471,1602526929471
1602526929663,0,0,0,0,1602526929663,1602526929663,1602526929663,1602526929663,1602526929663,1602526929663,1602526929671,1602526929672,1602526929672,1602526929710,1602526930373,1602526930383,1602526930383,1602526930526,1602526930526,1602526930526
1602526930679,0,0,0,0,1602526930678,1602526930678,1602526930678,1602526930678,1602526930678,1602526930678,1602526930685,1602526930687,1602526930687,1602526930730,1602526931362,1602526931364,1602526931364,1602526931524,1602526931524,1602526931524
1602526931683,0,0,0,0,1602526931682,1602526931682,1602526931682,1602526931682,1602526931682,1602526931682,1602526931698,1602526931699,1602526931699,1602526931739,1602526932447,1602526932449,1602526932449,1602526932744,1602526932744,1602526932744
1602526932846,0,0,0,0,1602526932846,1602526932846,1602526932846,1602526932846,1602526932846,1602526932846,1602526932851,1602526932852,1602526932852,1602526932883,1602526933531,1602526933533,1602526933533,1602526933688,1602526933688,1602526933688
1602526933781,0,0,0,0,1602526933781,1602526933781,1602526933781,1602526933781,1602526933781,1602526933781,1602526933786,1602526933787,1602526933787,1602526933822,1602526934464,1602526934466,1602526934466,1602526934619,1602526934619,1602526934620
1602526934813,0,0,0,0,1602526934812,1602526934812,1602526934812,1602526934812,1602526934812,1602526934812,1602526934822,1602526934823,1602526934823,1602526934867,1602526935531,1602526935539,1602526935539,1602526935688,1602526935688,1602526935688
1602526935832,0,0,0,0,1602526935832,1602526935832,1602526935832,1602526935832,1602526935832,1602526935832,1602526935848,1602526935848,1602526935849,1602526935897,1602526936528,1602526936530,1602526936530,1602526936694,1602526936694,1602526936695
1602526936908,0,0,0,0,1602526936908,1602526936908,1602526936908,1602526936908,1602526936908,1602526936908,1602526936913,1602526936915,1602526936915,1602526937036,1602526937683,1602526937685,1602526937686,1602526937855,1602526937855,1602526937855
1602526937948,0,0,0,0,1602526937948,1602526937948,1602526937948,1602526937948,1602526937948,1602526937948,1602526937953,1602526937954,1602526937955,1602526938000,1602526938642,1602526938647,1602526938647,1602526938806,1602526938806,1602526938806
1602526938931,0,0,0,0,1602526938931,1602526938931,1602526938931,1602526938931,1602526938931,1602526938931,1602526938940,1602526938941,1602526938941,1602526938987,1602526939621,1602526939623,1602526939623,1602526939799,1602526939799,1602526939799
1602526939979,0,0,0,0,1602526939979,1602526939979,1602526939979,1602526939979,1602526939979,1602526939979,1602526939991,1602526939992,1602526939992,1602526940039,1602526940711,1602526940723,1602526940723,1602526940871,1602526940871,1602526940871
1602526941029,0,0,0,0,1602526941028,1602526941028,1602526941028,1602526941028,1602526941028,1602526941028,1602526941034,1602526941035,1602526941035,1602526941068,1602526941910,1602526941912,1602526941912,1602526942072,1602526942072,1602526942072
1602526942169,0,0,0,0,1602526942168,1602526942168,1602526942168,1602526942168,1602526942168,1602526942168,1602526942178,1602526942179,1602526942180,1602526942206,1602526942859,1602526942862,1602526942862,1602526943032,1602526943032,1602526943032
1602526943130,0,0,0,0,1602526943130,1602526943130,1602526943130,1602526943130,1602526943130,1602526943130,1602526943135,1602526943135,1602526943135,1602526943170,1602526943810,1602526943812,1602526943812,1602526943976,1602526943977,1602526943977
1602526944132,0,0,0,0,1602526944131,1602526944131,1602526944131,1602526944131,1602526944131,1602526944131,1602526944150,1602526944151,1602526944151,1602526944204,1602526944853,1602526944854,1602526944855,1602526945032,1602526945032,1602526945032
1602526945203,0,0,0,0,1602526945203,1602526945203,1602526945203,1602526945203,1602526945203,1602526945203,1602526945211,1602526945212,1602526945212,1602526945258,1602526945944,1602526945954,1602526945954,1602526946213,1602526946213,1602526946213
1602526946369,0,0,0,0,1602526946369,1602526946369,1602526946369,1602526946369,1602526946369,1602526946369,1602526946377,1602526946377,1602526946378,1602526946422,1602526947077,1602526947079,1602526947079,1602526947243,1602526947243,1602526947243
1602526947368,0,0,0,0,1602526947368,1602526947368,1602526947368,1602526947368,1602526947368,1602526947368,1602526947374,1602526947375,1602526947375,1602526947412,1602526948070,1602526948072,1602526948072,1602526948226,1602526948226,1602526948226
1602526948319,0,0,0,0,1602526948319,1602526948319,1602526948319,1602526948319,1602526948319,1602526948319,1602526948324,1602526948324,1602526948325,1602526948359,1602526948998,1602526949002,1602526949003,1602526949169,1602526949170,1602526949170
1602526949322,0,0,0,0,1602526949321,1602526949321,1602526949321,1602526949321,1602526949321,1602526949321,1602526949338,1602526949339,1602526949339,1602526949385,1602526950039,1602526950041,1602526950041,1602526950227,1602526950227,1602526950227
1602526950620,0,0,0,0,1602526950619,1602526950619,1602526950619,1602526950619,1602526950619,1602526950619,1602526950625,1602526950626,1602526950627,1602526950659,1602526951335,1602526951345,1602526951346,1602526951495,1602526951495,1602526951495
