navigationStart,unloadEventStart,unloadEventEnd,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,domLoading,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd
1602525433085,0,0,0,0,1602525433085,1602525433085,1602525433085,1602525433085,1602525433085,1602525433085,1602525433104,1602525433105,1602525433105,1602525433150,1602525433467,1602525433468,1602525433469,1602525433592,1602525433592,1602525433592
1602525433749,0,0,0,0,1602525433749,1602525433749,1602525433749,1602525433749,1602525433749,1602525433749,1602525433755,1602525433756,1602525433756,1602525433788,1602525434090,1602525434092,1602525434092,1602525434197,1602525434197,1602525434197
1602525434331,0,0,0,0,1602525434331,1602525434331,1602525434331,1602525434331,1602525434331,1602525434331,1602525434336,1602525434336,1602525434336,1602525434363,1602525434694,1602525434697,1602525434697,1602525434804,1602525434804,1602525434804
1602525434947,0,0,0,0,1602525434947,1602525434947,1602525434947,1602525434947,1602525434947,1602525434947,1602525434952,1602525434953,1602525434953,1602525434979,1602525435312,1602525435314,1602525435314,1602525435430,1602525435430,1602525435430
1602525435564,0,0,0,0,1602525435564,1602525435564,1602525435564,1602525435564,1602525435564,1602525435564,1602525435571,1602525435571,1602525435571,1602525435588,1602525435934,1602525435936,1602525435936,1602525436065,1602525436065,1602525436065
1602525436245,0,0,0,0,1602525436245,1602525436245,1602525436245,1602525436245,1602525436245,1602525436245,1602525436251,1602525436252,1602525436252,1602525436269,1602525436589,1602525436591,1602525436591,1602525436751,1602525436751,1602525436752
1602525437068,0,0,0,0,1602525437068,1602525437068,1602525437068,1602525437068,1602525437068,1602525437068,1602525437075,1602525437076,1602525437076,1602525437111,1602525437472,1602525437482,1602525437483,1602525437592,1602525437592,1602525437593
1602525437749,0,0,0,0,1602525437749,1602525437749,1602525437749,1602525437749,1602525437749,1602525437749,1602525437755,1602525437755,1602525437755,1602525437790,1602525438090,1602525438092,1602525438092,1602525438204,1602525438204,1602525438204
1602525438335,0,0,0,0,1602525438334,1602525438334,1602525438334,1602525438334,1602525438334,1602525438334,1602525438351,1602525438352,1602525438352,1602525438384,1602525438705,1602525438707,1602525438707,1602525438827,1602525438827,1602525438827
1602525439011,0,0,0,0,1602525439011,1602525439011,1602525439011,1602525439011,1602525439011,1602525439011,1602525439016,1602525439017,1602525439017,1602525439040,1602525439353,1602525439355,1602525439355,1602525439541,1602525439541,1602525439541
1602525439715,0,0,0,0,1602525439714,1602525439714,1602525439714,1602525439714,1602525439714,1602525439714,1602525439719,1602525439721,1602525439721,1602525439748,1602525440069,1602525440071,1602525440072,1602525440207,1602525440207,1602525440207
1602525440331,0,0,0,0,1602525440330,1602525440330,1602525440330,1602525440330,1602525440330,1602525440330,1602525440336,1602525440336,1602525440336,1602525440366,1602525440676,1602525440680,1602525440680,1602525440792,1602525440792,1602525440792
1602525440931,0,0,0,0,1602525440931,1602525440931,1602525440931,1602525440931,1602525440931,1602525440931,1602525440936,1602525440936,1602525440936,1602525440964,1602525441270,1602525441271,1602525441271,1602525441391,1602525441392,1602525441392
1602525441515,0,0,0,0,1602525441514,1602525441514,1602525441514,1602525441514,1602525441514,1602525441514,1602525441519,1602525441520,1602525441520,1602525441548,1602525441851,1602525441853,1602525441853,1602525441961,1602525441961,1602525441961
1602525442149,0,0,0,0,1602525442148,1602525442148,1602525442148,1602525442148,1602525442148,1602525442148,1602525442156,1602525442158,1602525442158,1602525442189,1602525442526,1602525442536,1602525442537,1602525442634,1602525442634,1602525442634
1602525442836,0,0,0,0,1602525442835,1602525442835,1602525442835,1602525442835,1602525442835,1602525442835,1602525442854,1602525442854,1602525442854,1602525442893,1602525443219,1602525443221,1602525443221,1602525443333,1602525443333,1602525443333
1602525443545,0,0,0,0,1602525443545,1602525443545,1602525443545,1602525443545,1602525443545,1602525443545,1602525443550,1602525443550,1602525443550,1602525443575,1602525443898,1602525443900,1602525443900,1602525444059,1602525444059,1602525444060
1602525444399,0,0,0,0,1602525444399,1602525444399,1602525444399,1602525444399,1602525444399,1602525444399,1602525444404,1602525444404,1602525444404,1602525444432,1602525444749,1602525444751,1602525444751,1602525444867,1602525444867,1602525444867
1602525445015,0,0,0,0,1602525445015,1602525445015,1602525445015,1602525445015,1602525445015,1602525445015,1602525445020,1602525445021,1602525445021,1602525445048,1602525445362,1602525445364,1602525445364,1602525445483,1602525445483,1602525445483
1602525445635,0,0,0,0,1602525445635,1602525445635,1602525445635,1602525445635,1602525445635,1602525445635,1602525445642,1602525445642,1602525445643,1602525445694,1602525446002,1602525446004,1602525446004,1602525446108,1602525446108,1602525446109
1602525446282,0,0,0,0,1602525446281,1602525446281,1602525446281,1602525446281,1602525446281,1602525446281,1602525446294,1602525446295,1602525446296,1602525446357,1602525446684,1602525446686,1602525446686,1602525446796,1602525446796,1602525446796
1602525446932,0,0,0,0,1602525446932,1602525446932,1602525446932,1602525446932,1602525446932,1602525446932,1602525446938,1602525446938,1602525446938,1602525446965,1602525447297,1602525447298,1602525447299,1602525447410,1602525447410,1602525447410
1602525447598,0,0,0,0,1602525447598,1602525447598,1602525447598,1602525447598,1602525447598,1602525447598,1602525447608,1602525447608,1602525447608,1602525447653,1602525447992,1602525448002,1602525448003,1602525448106,1602525448106,1602525448107
1602525448328,0,0,0,0,1602525448328,1602525448328,1602525448328,1602525448328,1602525448328,1602525448328,1602525448333,1602525448334,1602525448334,1602525448358,1602525448679,1602525448680,1602525448680,1602525448819,1602525448819,1602525448819
1602525449149,0,0,0,0,1602525449149,1602525449149,1602525449149,1602525449149,1602525449149,1602525449149,1602525449153,1602525449154,1602525449154,1602525449184,1602525449481,1602525449483,1602525449483,1602525449606,1602525449606,1602525449606
1602525449716,0,0,0,0,1602525449716,1602525449716,1602525449716,1602525449716,1602525449716,1602525449716,1602525449720,1602525449721,1602525449721,1602525449760,1602525450083,1602525450085,1602525450085,1602525450198,1602525450198,1602525450198
1602525450348,0,0,0,0,1602525450347,1602525450347,1602525450347,1602525450347,1602525450347,1602525450347,1602525450353,1602525450354,1602525450354,1602525450380,1602525450705,1602525450707,1602525450707,1602525450815,1602525450815,1602525450815
1602525450948,0,0,0,0,1602525450948,1602525450948,1602525450948,1602525450948,1602525450948,1602525450948,1602525450953,1602525450954,1602525450954,1602525450983,1602525451313,1602525451315,1602525451315,1602525451426,1602525451426,1602525451426
1602525451565,0,0,0,0,1602525451565,1602525451565,1602525451565,1602525451565,1602525451565,1602525451565,1602525451570,1602525451571,1602525451571,1602525451599,1602525451920,1602525451922,1602525451922,1602525452037,1602525452037,1602525452037
1602525452169,0,0,0,0,1602525452168,1602525452168,1602525452168,1602525452168,1602525452168,1602525452168,1602525452187,1602525452188,1602525452188,1602525452220,1602525452524,1602525452526,1602525452526,1602525452642,1602525452642,1602525452643
1602525452832,0,0,0,0,1602525452832,1602525452832,1602525452832,1602525452832,1602525452832,1602525452832,1602525452840,1602525452840,1602525452840,1602525452873,1602525453248,1602525453258,1602525453258,1602525453373,1602525453373,1602525453373
1602525453507,0,0,0,0,1602525453506,1602525453506,1602525453506,1602525453506,1602525453506,1602525453506,1602525453513,1602525453514,1602525453514,1602525453538,1602525453864,1602525453866,1602525453867,1602525453974,1602525453974,1602525453974
1602525454166,0,0,0,0,1602525454166,1602525454166,1602525454166,1602525454166,1602525454166,1602525454166,1602525454443,1602525454443,1602525454443,1602525454473,1602525454784,1602525454786,1602525454786,1602525454907,1602525454907,1602525454907
1602525455082,0,0,0,0,1602525455082,1602525455082,1602525455082,1602525455082,1602525455082,1602525455082,1602525455090,1602525455090,1602525455090,1602525455131,1602525455433,1602525455435,1602525455435,1602525455550,1602525455550,1602525455551
1602525455666,0,0,0,0,1602525455665,1602525455665,1602525455665,1602525455665,1602525455665,1602525455665,1602525455672,1602525455673,1602525455673,1602525455707,1602525456059,1602525456061,1602525456061,1602525456179,1602525456179,1602525456179
1602525456435,0,0,0,0,1602525456434,1602525456434,1602525456434,1602525456434,1602525456434,1602525456434,1602525456453,1602525456454,1602525456454,1602525456501,1602525456809,1602525456811,1602525456811,1602525456926,1602525456926,1602525456926
1602525457048,0,0,0,0,1602525457048,1602525457048,1602525457048,1602525457048,1602525457048,1602525457048,1602525457054,1602525457055,1602525457055,1602525457081,1602525457406,1602525457408,1602525457408,1602525457528,1602525457528,1602525457528
1602525457648,0,0,0,0,1602525457647,1602525457647,1602525457647,1602525457647,1602525457647,1602525457647,1602525457653,1602525457654,1602525457654,1602525457683,1602525458004,1602525458006,1602525458006,1602525458128,1602525458128,1602525458128
1602525458361,0,0,0,0,1602525458361,1602525458361,1602525458361,1602525458361,1602525458361,1602525458361,1602525458372,1602525458373,1602525458373,1602525458402,1602525458770,1602525458777,1602525458778,1602525458934,1602525458934,1602525458935
1602525459331,0,0,0,0,1602525459331,1602525459331,1602525459331,1602525459331,1602525459331,1602525459331,1602525459337,1602525459338,1602525459338,1602525459373,1602525459681,1602525459683,1602525459683,1602525459794,1602525459795,1602525459795
1602525459931,0,0,0,0,1602525459931,1602525459931,1602525459931,1602525459931,1602525459931,1602525459931,1602525459935,1602525459937,1602525459937,1602525459966,1602525460292,1602525460294,1602525460294,1602525460411,1602525460411,1602525460411
1602525460548,0,0,0,0,1602525460547,1602525460547,1602525460547,1602525460547,1602525460547,1602525460547,1602525460554,1602525460555,1602525460555,1602525460584,1602525460890,1602525460891,1602525460892,1602525461008,1602525461008,1602525461008
1602525461134,0,0,0,0,1602525461133,1602525461133,1602525461133,1602525461133,1602525461133,1602525461133,1602525461149,1602525461150,1602525461150,1602525461185,1602525461508,1602525461510,1602525461510,1602525461626,1602525461627,1602525461627
1602525461748,0,0,0,0,1602525461747,1602525461747,1602525461747,1602525461747,1602525461747,1602525461747,1602525461753,1602525461753,1602525461753,1602525461781,1602525462098,1602525462100,1602525462101,1602525462232,1602525462232,1602525462232
1602525462434,0,0,0,0,1602525462434,1602525462434,1602525462434,1602525462434,1602525462434,1602525462434,1602525462442,1602525462442,1602525462443,1602525462483,1602525462802,1602525462804,1602525462804,1602525462912,1602525462912,1602525462912
1602525463129,0,0,0,0,1602525463129,1602525463129,1602525463129,1602525463129,1602525463129,1602525463129,1602525463136,1602525463136,1602525463136,1602525463156,1602525463470,1602525463472,1602525463472,1602525463641,1602525463641,1602525463641
1602525464015,0,0,0,0,1602525464015,1602525464015,1602525464015,1602525464015,1602525464015,1602525464015,1602525464023,1602525464024,1602525464024,1602525464060,1602525464401,1602525464414,1602525464415,1602525464536,1602525464536,1602525464536
1602525464664,0,0,0,0,1602525464664,1602525464664,1602525464664,1602525464664,1602525464664,1602525464664,1602525464671,1602525464671,1602525464671,1602525464700,1602525465007,1602525465009,1602525465009,1602525465127,1602525465127,1602525465127
1602525465264,0,0,0,0,1602525465263,1602525465263,1602525465263,1602525465263,1602525465263,1602525465263,1602525465269,1602525465269,1602525465269,1602525465297,1602525465623,1602525465625,1602525465625,1602525465742,1602525465742,1602525465742
1602525465865,0,0,0,0,1602525465865,1602525465865,1602525465865,1602525465865,1602525465865,1602525465865,1602525465869,1602525465871,1602525465871,1602525465900,1602525466225,1602525466227,1602525466227,1602525466345,1602525466345,1602525466345
1602525466518,0,0,0,0,1602525466517,1602525466517,1602525466517,1602525466517,1602525466517,1602525466517,1602525466540,1602525466540,1602525466540,1602525466574,1602525466905,1602525466907,1602525466907,1602525467033,1602525467033,1602525467033
1602525467168,0,0,0,0,1602525467167,1602525467167,1602525467167,1602525467167,1602525467167,1602525467167,1602525467191,1602525467192,1602525467192,1602525467226,1602525467561,1602525467565,1602525467565,1602525467680,1602525467680,1602525467680
1602525467880,0,0,0,0,1602525467880,1602525467880,1602525467880,1602525467880,1602525467880,1602525467880,1602525467890,1602525467891,1602525467891,1602525467910,1602525468267,1602525468269,1602525468270,1602525468441,1602525468441,1602525468441
1602525468731,0,0,0,0,1602525468731,1602525468731,1602525468731,1602525468731,1602525468731,1602525468731,1602525468737,1602525468737,1602525468737,1602525468765,1602525469089,1602525469091,1602525469091,1602525469218,1602525469218,1602525469219
1602525469431,0,0,0,0,1602525469430,1602525469430,1602525469430,1602525469430,1602525469430,1602525469430,1602525469438,1602525469440,1602525469440,1602525469473,1602525469827,1602525469837,1602525469837,1602525469941,1602525469941,1602525469942
1602525470065,0,0,0,0,1602525470065,1602525470065,1602525470065,1602525470065,1602525470065,1602525470065,1602525470070,1602525470071,1602525470071,1602525470100,1602525470439,1602525470441,1602525470442,1602525470555,1602525470555,1602525470555
1602525470681,0,0,0,0,1602525470681,1602525470681,1602525470681,1602525470681,1602525470681,1602525470681,1602525470686,1602525470686,1602525470686,1602525470714,1602525471069,1602525471071,1602525471072,1602525471210,1602525471210,1602525471210
1602525471381,0,0,0,0,1602525471381,1602525471381,1602525471381,1602525471381,1602525471381,1602525471381,1602525471387,1602525471388,1602525471388,1602525471421,1602525471743,1602525471745,1602525471745,1602525471861,1602525471861,1602525471861
1602525471998,0,0,0,0,1602525471997,1602525471997,1602525471997,1602525471997,1602525471997,1602525471997,1602525472003,1602525472004,1602525472004,1602525472034,1602525472353,1602525472355,1602525472355,1602525472477,1602525472477,1602525472478
1602525472626,0,0,0,0,1602525472625,1602525472625,1602525472625,1602525472625,1602525472625,1602525472625,1602525472632,1602525472634,1602525472634,1602525472670,1602525473018,1602525473019,1602525473020,1602525473154,1602525473154,1602525473154
1602525473514,0,0,0,0,1602525473514,1602525473514,1602525473514,1602525473514,1602525473514,1602525473514,1602525473519,1602525473520,1602525473520,1602525473552,1602525473864,1602525473866,1602525473867,1602525473989,1602525473989,1602525473989
1602525474166,0,0,0,0,1602525474165,1602525474165,1602525474165,1602525474165,1602525474165,1602525474165,1602525474170,1602525474171,1602525474172,1602525474218,1602525474541,1602525474543,1602525474543,1602525474663,1602525474663,1602525474663
1602525474932,0,0,0,0,1602525474931,1602525474931,1602525474931,1602525474931,1602525474931,1602525474931,1602525474941,1602525474941,1602525474941,1602525475002,1602525475374,1602525475388,1602525475388,1602525475508,1602525475508,1602525475508
1602525475631,0,0,0,0,1602525475631,1602525475631,1602525475631,1602525475631,1602525475631,1602525475631,1602525475635,1602525475636,1602525475636,1602525475664,1602525475982,1602525475984,1602525475985,1602525476106,1602525476106,1602525476106
1602525476247,0,0,0,0,1602525476247,1602525476247,1602525476247,1602525476247,1602525476247,1602525476247,1602525476252,1602525476253,1602525476253,1602525476281,1602525476601,1602525476603,1602525476603,1602525476738,1602525476738,1602525476738
1602525476865,0,0,0,0,1602525476865,1602525476865,1602525476865,1602525476865,1602525476865,1602525476865,1602525476870,1602525476871,1602525476871,1602525476904,1602525477224,1602525477225,1602525477225,1602525477352,1602525477352,1602525477352
1602525477560,0,0,0,0,1602525477560,1602525477560,1602525477560,1602525477560,1602525477560,1602525477560,1602525477576,1602525477576,1602525477576,1602525477597,1602525477949,1602525477951,1602525477951,1602525478137,1602525478137,1602525478137
1602525478499,0,0,0,0,1602525478499,1602525478499,1602525478499,1602525478499,1602525478499,1602525478499,1602525478515,1602525478516,1602525478516,1602525478551,1602525478859,1602525478863,1602525478863,1602525478981,1602525478981,1602525478981
1602525479132,0,0,0,0,1602525479132,1602525479132,1602525479132,1602525479132,1602525479132,1602525479132,1602525479139,1602525479140,1602525479140,1602525479169,1602525479491,1602525479492,1602525479493,1602525479615,1602525479615,1602525479615
1602525479799,0,0,0,0,1602525479799,1602525479799,1602525479799,1602525479799,1602525479799,1602525479799,1602525479813,1602525479815,1602525479815,1602525479850,1602525480176,1602525480180,1602525480180,1602525480299,1602525480299,1602525480299
1602525480482,0,0,0,0,1602525480481,1602525480481,1602525480481,1602525480481,1602525480481,1602525480481,1602525480490,1602525480491,1602525480491,1602525480538,1602525480910,1602525480921,1602525480921,1602525481034,1602525481034,1602525481035
1602525481183,0,0,0,0,1602525481183,1602525481183,1602525481183,1602525481183,1602525481183,1602525481183,1602525481190,1602525481191,1602525481191,1602525481223,1602525481562,1602525481563,1602525481564,1602525481678,1602525481678,1602525481678
1602525481815,0,0,0,0,1602525481815,1602525481815,1602525481815,1602525481815,1602525481815,1602525481815,1602525481820,1602525481820,1602525481820,1602525481850,1602525482177,1602525482182,1602525482182,1602525482304,1602525482304,1602525482304
1602525482518,0,0,0,0,1602525482518,1602525482518,1602525482518,1602525482518,1602525482518,1602525482518,1602525482531,1602525482531,1602525482531,1602525482558,1602525482927,1602525482932,1602525482932,1602525483075,1602525483075,1602525483075
1602525483495,0,0,0,0,1602525483495,1602525483495,1602525483495,1602525483495,1602525483495,1602525483495,1602525483503,1602525483504,1602525483504,1602525483533,1602525483862,1602525483864,1602525483865,1602525483993,1602525483993,1602525483993
1602525484116,0,0,0,0,1602525484116,1602525484116,1602525484116,1602525484116,1602525484116,1602525484116,1602525484121,1602525484122,1602525484122,1602525484144,1602525484523,1602525484525,1602525484525,1602525484649,1602525484649,1602525484649
1602525484780,0,0,0,0,1602525484779,1602525484779,1602525484779,1602525484779,1602525484779,1602525484779,1602525484785,1602525484786,1602525484786,1602525484814,1602525485189,1602525485191,1602525485191,1602525485317,1602525485317,1602525485317
1602525485515,0,0,0,0,1602525485515,1602525485515,1602525485515,1602525485515,1602525485515,1602525485515,1602525485523,1602525485524,1602525485524,1602525485559,1602525485946,1602525485957,1602525485957,1602525486071,1602525486071,1602525486071
1602525486215,0,0,0,0,1602525486214,1602525486214,1602525486214,1602525486214,1602525486214,1602525486214,1602525486222,1602525486224,1602525486224,1602525486257,1602525486573,1602525486575,1602525486576,1602525486695,1602525486695,1602525486695
1602525486901,0,0,0,0,1602525486900,1602525486900,1602525486900,1602525486900,1602525486900,1602525486900,1602525486919,1602525486920,1602525486920,1602525486960,1602525487290,1602525487292,1602525487292,1602525487410,1602525487410,1602525487410
1602525487628,0,0,0,0,1602525487628,1602525487628,1602525487628,1602525487628,1602525487628,1602525487628,1602525487634,1602525487634,1602525487635,1602525487659,1602525487986,1602525487988,1602525487988,1602525488146,1602525488146,1602525488146
1602525488455,0,0,0,0,1602525488455,1602525488455,1602525488455,1602525488455,1602525488455,1602525488455,1602525488459,1602525488461,1602525488461,1602525488482,1602525488821,1602525488823,1602525488823,1602525488952,1602525488952,1602525488952
1602525489131,0,0,0,0,1602525489130,1602525489130,1602525489130,1602525489130,1602525489130,1602525489130,1602525489138,1602525489139,1602525489139,1602525489166,1602525489502,1602525489503,1602525489503,1602525489627,1602525489627,1602525489627
1602525489764,0,0,0,0,1602525489764,1602525489764,1602525489764,1602525489764,1602525489764,1602525489764,1602525489771,1602525489771,1602525489771,1602525489801,1602525490148,1602525490150,1602525490150,1602525490272,1602525490272,1602525490272
1602525490434,0,0,0,0,1602525490433,1602525490433,1602525490433,1602525490433,1602525490433,1602525490433,1602525490452,1602525490453,1602525490453,1602525490486,1602525490797,1602525490799,1602525490799,1602525490910,1602525490910,1602525490910
1602525491116,0,0,0,0,1602525491116,1602525491116,1602525491116,1602525491116,1602525491116,1602525491116,1602525491124,1602525491124,1602525491124,1602525491163,1602525491507,1602525491518,1602525491518,1602525491634,1602525491634,1602525491634
1602525491898,0,0,0,0,1602525491898,1602525491898,1602525491898,1602525491898,1602525491898,1602525491898,1602525491903,1602525491904,1602525491904,1602525491931,1602525492271,1602525492273,1602525492274,1602525492411,1602525492411,1602525492411
1602525492643,0,0,0,0,1602525492643,1602525492643,1602525492643,1602525492643,1602525492643,1602525492643,1602525492653,1602525492654,1602525492654,1602525492711,1602525493120,1602525493122,1602525493122,1602525493276,1602525493276,1602525493276
1602525493606,0,0,0,0,1602525493606,1602525493606,1602525493606,1602525493606,1602525493606,1602525493606,1602525493626,1602525493626,1602525493626,1602525493661,1602525494024,1602525494025,1602525494025,1602525494407,1602525494407,1602525494407
1602525494755,0,0,0,0,1602525494755,1602525494755,1602525494755,1602525494755,1602525494755,1602525494755,1602525494761,1602525494762,1602525494762,1602525494784,1602525495164,1602525495166,1602525495166,1602525495299,1602525495299,1602525495299
1602525495542,0,0,0,0,1602525495542,1602525495542,1602525495542,1602525495542,1602525495542,1602525495542,1602525495547,1602525495548,1602525495548,1602525495599,1602525495950,1602525495951,1602525495952,1602525496104,1602525496104,1602525496104
1602525496395,0,0,0,0,1602525496395,1602525496395,1602525496395,1602525496395,1602525496395,1602525496395,1602525496403,1602525496403,1602525496403,1602525496469,1602525496835,1602525496844,1602525496844,1602525496988,1602525496988,1602525496988
1602525497165,0,0,0,0,1602525497165,1602525497165,1602525497165,1602525497165,1602525497165,1602525497165,1602525497174,1602525497175,1602525497175,1602525497210,1602525497554,1602525497556,1602525497556,1602525497671,1602525497671,1602525497671
1602525497851,0,0,0,0,1602525497850,1602525497850,1602525497850,1602525497850,1602525497850,1602525497850,1602525497869,1602525497870,1602525497870,1602525497924,1602525498260,1602525498262,1602525498262,1602525498389,1602525498389,1602525498389
1602525498555,0,0,0,0,1602525498555,1602525498555,1602525498555,1602525498555,1602525498555,1602525498555,1602525498560,1602525498561,1602525498561,1602525498590,1602525498934,1602525498937,1602525498937,1602525499113,1602525499113,1602525499113
1602525499551,0,0,0,0,1602525499550,1602525499550,1602525499550,1602525499550,1602525499550,1602525499550,1602525499569,1602525499570,1602525499570,1602525499633,1602525499954,1602525499955,1602525499955,1602525500079,1602525500079,1602525500079
1602525500215,0,0,0,0,1602525500215,1602525500215,1602525500215,1602525500215,1602525500215,1602525500215,1602525500220,1602525500221,1602525500221,1602525500253,1602525500579,1602525500581,1602525500581,1602525500704,1602525500704,1602525500704
1602525500858,0,0,0,0,1602525500858,1602525500858,1602525500858,1602525500858,1602525500858,1602525500858,1602525500876,1602525500876,1602525500877,1602525500909,1602525501241,1602525501243,1602525501243,1602525501372,1602525501372,1602525501372
1602525501583,0,0,0,0,1602525501583,1602525501583,1602525501583,1602525501583,1602525501583,1602525501583,1602525501591,1602525501592,1602525501592,1602525501629,1602525501982,1602525501990,1602525501990,1602525502099,1602525502100,1602525502100
1602525502249,0,0,0,0,1602525502248,1602525502248,1602525502248,1602525502248,1602525502248,1602525502248,1602525502256,1602525502256,1602525502256,1602525502291,1602525502633,1602525502635,1602525502635,1602525502759,1602525502759,1602525502759
1602525502891,0,0,0,0,1602525502891,1602525502891,1602525502891,1602525502891,1602525502891,1602525502891,1602525502907,1602525502908,1602525502908,1602525502957,1602525503291,1602525503293,1602525503293,1602525503426,1602525503426,1602525503426
1602525503645,0,0,0,0,1602525503644,1602525503644,1602525503644,1602525503644,1602525503644,1602525503644,1602525503651,1602525503651,1602525503651,1602525503678,1602525504017,1602525504018,1602525504018,1602525504356,1602525504356,1602525504356
1602525504516,0,0,0,0,1602525504515,1602525504515,1602525504515,1602525504515,1602525504515,1602525504515,1602525504521,1602525504522,1602525504522,1602525504543,1602525504933,1602525504935,1602525504935,1602525505067,1602525505067,1602525505068
1602525505215,0,0,0,0,1602525505215,1602525505215,1602525505215,1602525505215,1602525505215,1602525505215,1602525505220,1602525505221,1602525505221,1602525505254,1602525505587,1602525505589,1602525505589,1602525505729,1602525505729,1602525505729
1602525505899,0,0,0,0,1602525505898,1602525505898,1602525505898,1602525505898,1602525505898,1602525505898,1602525505911,1602525505912,1602525505912,1602525505952,1602525506291,1602525506293,1602525506293,1602525506407,1602525506407,1602525506407
1602525506631,0,0,0,0,1602525506630,1602525506630,1602525506630,1602525506630,1602525506630,1602525506630,1602525506641,1602525506642,1602525506642,1602525506677,1602525507047,1602525507055,1602525507055,1602525507167,1602525507167,1602525507167
1602525507282,0,0,0,0,1602525507282,1602525507282,1602525507282,1602525507282,1602525507282,1602525507282,1602525507287,1602525507288,1602525507288,1602525507320,1602525507683,1602525507684,1602525507685,1602525507809,1602525507809,1602525507809
1602525507932,0,0,0,0,1602525507931,1602525507931,1602525507931,1602525507931,1602525507931,1602525507931,1602525507937,1602525507938,1602525507938,1602525507968,1602525508310,1602525508315,1602525508315,1602525508449,1602525508449,1602525508449
1602525508695,0,0,0,0,1602525508695,1602525508695,1602525508695,1602525508695,1602525508695,1602525508695,1602525508702,1602525508704,1602525508704,1602525508724,1602525509047,1602525509049,1602525509049,1602525509171,1602525509171,1602525509172
1602525509549,0,0,0,0,1602525509548,1602525509548,1602525509548,1602525509548,1602525509548,1602525509548,1602525509554,1602525509555,1602525509555,1602525509593,1602525509949,1602525509951,1602525509952,1602525510109,1602525510109,1602525510109
1602525510248,0,0,0,0,1602525510248,1602525510248,1602525510248,1602525510248,1602525510248,1602525510248,1602525510253,1602525510254,1602525510254,1602525510276,1602525510613,1602525510615,1602525510615,1602525510740,1602525510740,1602525510740
1602525510898,0,0,0,0,1602525510897,1602525510897,1602525510897,1602525510897,1602525510897,1602525510897,1602525510903,1602525510904,1602525510904,1602525510933,1602525511284,1602525511286,1602525511286,1602525511406,1602525511406,1602525511406
1602525511548,0,0,0,0,1602525511548,1602525511548,1602525511548,1602525511548,1602525511548,1602525511548,1602525511553,1602525511554,1602525511554,1602525511583,1602525511926,1602525511928,1602525511928,1602525512047,1602525512047,1602525512047
1602525512265,0,0,0,0,1602525512265,1602525512265,1602525512265,1602525512265,1602525512265,1602525512265,1602525512274,1602525512276,1602525512276,1602525512310,1602525512686,1602525512694,1602525512694,1602525512807,1602525512808,1602525512808
1602525512947,0,0,0,0,1602525512947,1602525512947,1602525512947,1602525512947,1602525512947,1602525512947,1602525512952,1602525512953,1602525512953,1602525512981,1602525513339,1602525513341,1602525513341,1602525513481,1602525513481,1602525513482
1602525513678,0,0,0,0,1602525513678,1602525513678,1602525513678,1602525513678,1602525513678,1602525513678,1602525513685,1602525513686,1602525513686,1602525513704,1602525514054,1602525514056,1602525514056,1602525514408,1602525514408,1602525514408
1602525514565,0,0,0,0,1602525514565,1602525514565,1602525514565,1602525514565,1602525514565,1602525514565,1602525514570,1602525514571,1602525514571,1602525514599,1602525514954,1602525514956,1602525514956,1602525515082,1602525515082,1602525515082
1602525515215,0,0,0,0,1602525515215,1602525515215,1602525515215,1602525515215,1602525515215,1602525515215,1602525515220,1602525515221,1602525515221,1602525515250,1602525515596,1602525515597,1602525515597,1602525515719,1602525515719,1602525515719
1602525515848,0,0,0,0,1602525515847,1602525515847,1602525515847,1602525515847,1602525515847,1602525515847,1602525515853,1602525515854,1602525515855,1602525515883,1602525516210,1602525516214,1602525516215,1602525516345,1602525516345,1602525516345
1602525516464,0,0,0,0,1602525516464,1602525516464,1602525516464,1602525516464,1602525516464,1602525516464,1602525516469,1602525516470,1602525516470,1602525516498,1602525516835,1602525516837,1602525516837,1602525516954,1602525516954,1602525516954
1602525517115,0,0,0,0,1602525517115,1602525517115,1602525517115,1602525517115,1602525517115,1602525517115,1602525517120,1602525517121,1602525517121,1602525517152,1602525517479,1602525517481,1602525517481,1602525517602,1602525517602,1602525517602
1602525517799,0,0,0,0,1602525517799,1602525517799,1602525517799,1602525517799,1602525517799,1602525517799,1602525517807,1602525517808,1602525517808,1602525517843,1602525518242,1602525518253,1602525518253,1602525518362,1602525518363,1602525518363
1602525518832,0,0,0,0,1602525518832,1602525518832,1602525518832,1602525518832,1602525518832,1602525518832,1602525518846,1602525518847,1602525518847,1602525518867,1602525519212,1602525519214,1602525519215,1602525519349,1602525519349,1602525519349
1602525519497,0,0,0,0,1602525519497,1602525519497,1602525519497,1602525519497,1602525519497,1602525519497,1602525519502,1602525519503,1602525519503,1602525519531,1602525519908,1602525519909,1602525519910,1602525520042,1602525520042,1602525520042
1602525520164,0,0,0,0,1602525520164,1602525520164,1602525520164,1602525520164,1602525520164,1602525520164,1602525520169,1602525520170,1602525520170,1602525520198,1602525520544,1602525520548,1602525520548,1602525520669,1602525520669,1602525520669
